入力No.,地区No.,名称,種別,年代,西暦,所在地①,所在地②,詳細,備考,備考,参考文献,調査日,解説,写真,広報,緯度（世界）,経度（世界）,重複文献①,重複文献②,経度_度,経度_分,経度_秒,緯度_度,緯度_分,緯度_秒
456,1101,薬師堂十九夜尊,,大正11年,1922,緑町一丁目,,新宿薬師堂境内,像あり,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
410,1102,百万遍供養地蔵尊,立像,明和4年,1767,緑町一丁目,,新宿薬師堂前,丸彫,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
394,1103,遍照寺十一面観音,立像,不明,,緑町一丁目,,遍照寺,丸彫,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
409,1104,延命地蔵尊,座像,明和元年,1764,緑町一丁目,,遍照寺,丸彫,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
413,1105,賢覚地蔵尊,座像,安永9年,1780,緑町一丁目,,遍照寺,丸彫,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
427,1106,遍照寺天明馬頭尊,,天明元年,1781,緑町一丁目,,遍照寺,〃,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
448,1107,遍照寺如意輪観世音,,宝暦4年,1754,緑町一丁目,,遍照寺境内,梵字23字あり,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
544,1108,與教大師七百五十回遠忍供養塔,,明治27年,1894,緑町一丁目,,遍照寺境内,柱型、文字,No.1673と同様,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
545,1109,遍照寺供養塔,,大正15年,1927,緑町一丁目,,遍照寺境内,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1653,1110,日露戦役戦死者供養碑,,不詳,,緑町一丁目,,遍照寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1654,1111,本堂改築記念碑,,不詳,,緑町一丁目,,遍照寺境内,,,①,,@,,,0.00000000 ,0.00000000 ,,,,,,,,
489,1112,遍照寺宝篋印塔（1）,,寛永14年,1637,緑町一丁目,,遍照寺墓地,相輪欠、刻銘あり,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
490,1113,遍照寺宝篋印塔（2）,,寛文元年,1661,緑町一丁目,,遍照寺墓地,相輪欠、刻銘あり,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
491,1114,遍照寺宝篋印塔（3）,,寛文3年,1663,緑町一丁目,,遍照寺墓地,相輪欠、刻銘あり,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
492,1115,遍照寺宝篋印塔（4）,,不明,,緑町一丁目,,遍照寺墓地,笠部（室町期）,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
388,1116,大日如来座像,座像,享保4年,1719,緑町一丁目,,遍照寺,銅造,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
454,1117,トウムギ地蔵堂二十三夜塔,,文久3年,1863,緑町一丁目,3-7,,柱型,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
421,1118,遍照寺無縁地蔵尊,立像,元禄10年,1697,緑町一丁目,,遍照寺,丸彫、銅造,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
422,1119,遍照寺六地蔵尊,,貞享元年,1684,緑町一丁目,,遍照寺墓地,六角柱各面浮彫,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1671,1120,光明眞語供養塔,,大正15年,1926,緑町一丁目,,遍照寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1672,1121,興教大師七五〇遠忌供養塔,,明治27年,1894,緑町一丁目,,遍照寺境内,,No.544と同様,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1676,1122,弘法大師遠忌之碑,,明治16年,1883,緑町一丁目,,遍照寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1677,1123,堂屋改葺記念之碑,,大正5年,1916,緑町一丁目,,遍照寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1546,1124,阿弥陀如来種子板碑,,不明,,六郷地区,,赤土共同墓地,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1470,1125,釈迦如来種子板碑,,永和3年,1377,六郷地区,,阿部 与平,種子 バク,,②⑧,,,,,0.00000000 ,0.00000000 ,"市誌 歴史編 P.957 No,75",,,,,,,
1471,1126,種子不明板碑,,永和4年,1378,六郷地区,,阿部 与平,,,②⑧,,,,,0.00000000 ,0.00000000 ,"市誌 歴史編 P.957 No,76",,,,,,,
1472,1127,釈迦如来種子板碑,,永和5年,1379,六郷地区,,阿部 与平,種子 バク,,②⑧,,,,,0.00000000 ,0.00000000 ,"市誌 歴史編 P.957 No,78",,,,,,,
1474,1128,釈迦如来種子板碑,,永和5年,1379,六郷地区,,阿部 与平,種子 バク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1481,1129,阿弥陀如来種子板碑,,応永4年,1397,六郷地区,,阿部 与平,種子 キリーク,,②⑧,,,,,0.00000000 ,0.00000000 ,"市誌 歴史編 P.957 No,86",,,,,,,
1483,1130,大日如来種子板碑,,応永8年,1401,六郷地区,,阿部 与平,種子 バン,,②⑧,,,,,0.00000000 ,0.00000000 ,"市誌 歴史編 P.958 No,87?",,,,,,,
1448,1131,阿弥陀如来種子板碑,,貞和2年,1346,六郷地区,,石川 孝,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1449,1132,阿弥陀如来種子板碑,,貞和2年,1346,六郷地区,,石川 孝,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1505,1133,種子不明板碑,,不明,,六郷地区,,石川 孝,,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1547,1134,阿弥陀如来種子板碑,,不明,,六郷地区,,金子 利政,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1455,1135,阿弥陀如来種子板碑,,延文2年,1357,六郷地区,,小林 英作,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1548,1136,阿弥陀如来種子板碑,,不明,,六郷地区,,正田農場,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1549,1137,釈迦如来種子板碑,,不明,,六郷地区,,正田農場,種子 バク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1414,1138,阿弥陀如来種子板碑,,嘉元2年,1304,六郷地区,,館林中学校,種子 キリーク,,②⑧,,,,,0.00000000 ,0.00000000 ,"市誌 歴史編 P.955 No,13",,,,,,,
1417,1139,阿弥陀如来種子板碑,,嘉元4年,1306,六郷地区,,館林中学校,種子 キリーク,,②⑧,,,,,0.00000000 ,0.00000000 ,"市誌 歴史編 P.955 No,14",,,,,,,
1418,1140,種子不明板碑,,嘉元4年,1306,六郷地区,,館林中学校,,,②⑧,,,,,0.00000000 ,0.00000000 ,"市誌 歴史編 P.955 No,15",,,,,,,
1420,1141,種子不明板碑,,徳治2年,1307,六郷地区,,館林中学校,,,②⑧,,,,,0.00000000 ,0.00000000 ,"市誌 歴史編 P.955 No,20",,,,,,,
1424,1142,種子不明板碑,,元応元年,1319,六郷地区,,松島 宮次郎,,,②⑧,,,,,0.00000000 ,0.00000000 ,"市誌 歴史編 P.956 No,26",,,,,,,
1425,1143,阿弥陀如来種子板碑,,元応2年,1320,六郷地区,,松島 宮次郎,種子 キリーク,,②⑧,,,,,0.00000000 ,0.00000000 ,"市誌 歴史編 P.956 No,27",,,,,,,
1429,1144,種子不明板碑,,正中2年,1325,六郷地区,,松島 宮次郎,,,②⑧,,,,,0.00000000 ,0.00000000 ,"市誌 歴史編 P.956 No,30",,,,,,,
1640,1145,社殿改築記念碑,,昭和26年,1951,六郷地区,,長良神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1643,1146,御本殿工築竣工記念,,昭和48年,1973,六郷地区,,富士嶽神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1644,1147,御山石垣工事竣工記念,,昭和39年,1964,六郷地区,,富士嶽神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1645,1148,日露戦役記念碑,,昭和39年,1964,六郷地区,,富士嶽神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1646,1149,招魂碑,,昭和29年,1954,六郷地区,,富士嶽神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1647,1150,富士登山跣足三度記念の碑,,大正8年,1919,六郷地区,,富士嶽神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1648,1151,伊勢大々御神楽碑,,不詳,,六郷地区,,富士嶽神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1649,1152,社務所改築記念の碑,,昭和53年,1978,六郷地区,,富士嶽神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1650,1153,富士登山四拾度大願,,明治34年,1901,六郷地区,,富士嶽神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
630,1154,入ヶ谷如意輪観音,,安永4年,1775,入ヶ谷町,,入ヶ谷会館前,像あり,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
637,1155,川島弁財天,,寛政9年,1797,上三林町,羽沼,川島 丑蔵,石祠型,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
638,1156,文化甲戌弁才天,,文化11年,1814,上三林町,羽沼,川島 丑蔵,厚碑型,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
647,1157,延宝舟型聖面金剛,,延宝5年,1677,上三林町,新田,1408-1,舟型背面,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
671,1158,北郷萬延庚申,,万延1,1860,上三林町,新田,,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
660,1159,大曽根大青面金剛,,明和元年,1764,上三林町,大曽根,休泊堀,柱型、青面,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
672,1160,新堀萬延庚申,,万延1,1860,上三林町,大曽根,新堀,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
650,1161,新堀元禄青面金剛,,元禄10年,1697,上三林町,大曽根,新堀脇,三猿浮彫,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
661,1162,本郷青面金剛,,明和4年,1767,上三林町,本郷,2114,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
658,1163,元文青面金剛,,元文5年,1740,上三林町,,1734,吉間 文一郎,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
594,1164,荒川駒型馬頭尊,,明治36年,1903,上三林町,,荒川 清,駒型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
610,1165,荒川文字馬頭尊,,昭和10年,1935,上三林町,,荒川 広吉,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
620,1166,忠太馬頭尊,,昭和27年,1952,上三林町,,荒川 保男,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
578,1167,弘化荒川馬頭尊,,弘化3年,1846,上三林町,,荒川家別墓地,柱型像,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
706,1168,名蓮社日本回国供養塔,,正徳6年,1716,上三林町,,荒川家別墓地,,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
614,1169,石川馬頭尊,,昭和17年,1942,上三林町,,石川 吉衛,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
611,1170,愛馬神社,,昭和12年,1937,上三林町,,岩瀬 卯三郎,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
579,1171,紺屋馬頭尊,,嘉永3年,1850,上三林町,,岩瀬 藤吉,厚碑型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
600,1172,軍馬霊神,,大正8年,1919,上三林町,,岩瀬 藤吉,碑型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
616,1173,天勇馬頭尊,,昭和19年,1944,上三林町,,岩瀬 藤吉,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
617,1174,仙蔵馬頭尊,,昭和21年,1946,上三林町,,江森 重次,自然石、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
606,1175,市太郎馬頭尊,,昭和4年,1929,上三林町,,江森 忠三,自然石、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
641,1176,江森碑型弁財天,,昭和5年,1930,上三林町,,江森 忠三,碑型,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
607,1177,兵太郎馬頭尊,,昭和4年,1929,上三林町,,江森 博,碑型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
618,1178,大塚駒型馬頭尊,,昭和22年,1947,上三林町,,大塚 勝吉,駒型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
556,1179,いぼ地蔵尊,立像,正徳6年,1716,上三林町,,小曽根,丸彫,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
597,1180,牛蔵馬頭尊,,大正3年,1914,上三林町,,金子 申,碑型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
609,1181,松島馬頭尊,,昭和6年,1931,上三林町,,川島 金一郎,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
686,1182,弥陀板碑,,不明,,上三林町,,川島 藤次,出所：所在地と同じ、下部欠,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
684,1183,応安板碑,,応安2年,1369,上三林町,,川島 藤次,出所：所在地と同じ、上下共欠,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
587,1184,朝鮮事件馬頭尊,,明治27年,1894,上三林町,,川島 陞,碑型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
590,1185,愛馬松島の墓,,明治29年,1896,上三林町,,川島 陞,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
596,1186,生馬神社霊,,大正3年,1914,上三林町,,休泊堀際,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
586,1187,恒三郎馬頭尊,,明治17年,1884,上三林町,,島野 嘉一,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
711,1188,佐五兵衛日本廻国供養塔,,享保18年,1733,上三林町,,島野伝一郎方,,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
562,1189,雷光寺無銘地蔵尊,立像,不明,,上三林町,,釈迦堂墓地,丸彫,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
563,1190,無縁銅佛地蔵尊,立像,不明,,上三林町,,釈迦堂墓地,銅製,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
557,1191,十九夜念佛地蔵尊,立像,享保3年,1718,上三林町,,十九夜堂,丸彫,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
627,1192,十九夜堂如意輪観音,,宝暦3年,1753,上三林町,,十九夜堂内,像あり,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
645,1193,無銘丸彫大黒天,,不明,,上三林町,,十九夜堂内,丸彫像,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
663,1194,十九夜駒型庚申,,寛政2年,1790,上三林町,,十九夜堂内,駒型、庚申,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
580,1195,嘉永道標馬頭尊,道標,嘉永7年,1854,上三林町,,十九夜堂前,柱型、文字（兼道標）,,④⑧,広報紙連載,,,@,0.00000000 ,0.00000000 ,市誌 歴史編 P.774 ⑫,,,,,,,
613,1196,北館号馬頭尊,,昭和14年,1939,上三林町,,十九夜堂前,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
701,1197,上三林馬頭尊道標,道標,嘉永7年,1854,上三林町,,十九夜堂前,柱型,,②④⑧,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.498 No,38",市誌 歴史編 P.774 ⑫,,,,,,
549,1198,真観寺大日如来,,天保11年,1840,上三林町,,真観寺,碑型、文字、如来,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
552,1199,真観寺本尊聖観音,丸彫立像,不明,,上三林町,,真観寺,木造,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
555,1200,大日地蔵尊,立像,正徳3年,1713,上三林町,,真観寺,丸彫,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
558,1201,享保念佛地蔵尊,立像,享保3年,1718,上三林町,,真観寺,丸彫,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
565,1202,真観寺六地蔵尊,,不明,,上三林町,,真観寺,舟型背面、浮彫,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
670,1203,碑型萬延庚申,,万延1,1860,上三林町,,真観寺,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
644,1204,真観寺大黒天,,元治元年,1864,上三林町,,真観寺境内,柱型,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
665,1205,駒型寛政庚申,,寛政12年,1800,上三林町,,真観寺境内,駒型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
707,1206,秀範三千部供養塔,,正徳6年,1716,上三林町,,真観寺境内,,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
713,1207,十兵衛日本廻国供養塔,,享保20年,1735,上三林町,,真観寺境内,,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
646,1208,真観寺三猿青面金剛,,延宝元年,1673,上三林町,,真観寺墓地,三猿青面金剛,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
655,1209,真観寺青面金剛,,元文5年,1740,上三林町,,真観寺墓地内,駒型、青面文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
570,1210,明和舟型馬頭尊,,明和3年,1766,上三林町,,真観寺前,舟型背面像,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
574,1211,江森馬頭尊,,寛政3年,1791,上三林町,,真観寺前,舟型背面像,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
576,1212,久右ェ門馬頭尊,,天保2年,1831,上三林町,,真観寺前,舟型背面像,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
585,1213,明治文字馬頭尊,,明治12年,1879,上三林町,,真観寺前,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
588,1214,日清戦争馬頭尊,,明治28年,1895,上三林町,,真観寺前,碑型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
593,1215,岩瀬馬頭尊,,明治35年,1902,上三林町,,真観寺前,舟型背面像,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
599,1216,治平馬頭尊,,大正7年,1918,上三林町,,真観寺前,碑型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
612,1217,日支事変馬頭尊,,昭和14年,1939,上三林町,,真観寺前,碑型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1701,1218,報国碑,,大正3年,1914,上三林町,,真観寺北側,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1702,1219,凱旋紀念碑,,明治29年,1896,上三林町,,真観寺北側,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1703,1220,彰魂碑,,昭和28年,1953,上三林町,,真観寺北側,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1704,1221,上三林土地改良竣工記念碑,,昭和43年,1968,上三林町,,農協三野谷事業所南,,,①,,@,,,0.00000000 ,0.00000000 ,,,,,,,,
1705,1222,興家碑,,昭和50年,1975,上三林町,,岩瀬則太郎氏宅地内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1706,1223,岩瀬家再興の記,,明治32年,1899,上三林町,,岩瀬きく子氏宅地内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
591,1224,今井馬頭尊,,明治30年,1897,上三林町,,新田,碑型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
604,1225,鞍之丞碑型馬頭尊,,大正14年,1925,上三林町,,須永 久吉,碑型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
598,1226,須永馬頭神社,,大正3年,1914,上三林町,,須永 政雄,碑型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
603,1227,和四郎馬頭尊,,大正13年,1924,上三林町,,樽見 登吉,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
567,1228,寛保四疋馬頭尊,,寛保2年,1742,上三林町,,本郷沼際,舟型背面像,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
685,1229,文明弥陀板碑,,文明4年,1472,上三林町,,三野谷分館,出所：所在地と同じ,,②④,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.460 No,149？",,,,,,,
589,1230,生馬神社璽,,明治28年,1895,上三林町,,茂木 刻男,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
715,1231,現光日本回国供養塔,,宝暦11年,1761,上三林町,,山野井寅夫方,,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
595,1232,日清・日露戦役馬頭尊,,明治41年,1908,上三林町,,吉間 作重,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
547,1233,雷光寺薬師如来,丸彫座像,不明,,上三林町,,雷光寺,木造,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
551,1234,雷光寺聖観音,丸彫立像,不明,,上三林町,,雷光寺,木造,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
554,1235,宥聖地蔵尊,立像,元禄14年,1701,上三林町,,雷光寺,舟型背面、浮彫,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
634,1236,雷光寺本尊,,不明,,上三林町,,雷光寺,木像,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
696,1237,雷光寺宝篋印塔（1）,,正徳4年,1714,上三林町,,雷光寺,塔身のみ,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
697,1238,雷光寺宝篋印塔（2）,,明和4年,1767,上三林町,,雷光寺,,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
569,1239,寛延馬頭尊,,寛延4年,1751,上三林町,,雷光寺境内,舟型背面像,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
572,1240,六忠馬頭尊,,明和6年,1769,上三林町,,雷光寺境内,舟型背面像,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
582,1241,安政道標馬頭尊,道標,安政5年,1858,上三林町,,雷光寺境内,柱型、文字（兼道標）,,④⑧,広報紙連載,,,@,0.00000000 ,0.00000000 ,市誌 歴史編 P.774 ⑬,,,,,,,
584,1242,荒川馬頭尊,,文久3年,1863,上三林町,,雷光寺境内,駒型、文字（下半欠）,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
626,1243,ひつじ馬頭尊,,不明,,上三林町,,雷光寺境内,柱型、文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
628,1244,雷光寺如意輪観音,,宝暦4年,1754,上三林町,,雷光寺境内,柱型,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
651,1245,上三林元禄庚申,,元禄13年,1700,上三林町,,雷光寺境内,三猿浮彫,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
702,1246,雷光寺馬頭尊道標,道標,安政5年,1858,上三林町,,雷光寺境内,柱型,,②④⑧,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.498 No,39",市誌 歴史編 P.774 ⑬,,,,,,
704,1247,上三林道標,道標,不明,,上三林町,,雷光寺境内,柱型,,②④,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.498 No,41 現所在不明と記載",,,,,,,
708,1248,理玄日本回国供養塔,,正徳6年,1716,上三林町,,雷光寺境内,,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
712,1249,浄栄日本廻国供養塔,,享保20年,1735,上三林町,,雷光寺境内,,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1688,1250,山野井祐三郎の碑,,昭和6年,1931,上三林町,,雷光寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1689,1251,薬師堂修理記念碑,,昭和43年,1968,上三林町,,雷光寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1690,1252,雷光寺改装寄付連名の碑,,昭和33年,1958,上三林町,,雷光寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
656,1253,雷光寺大青面金剛,,元文5年,1740,上三林町,,雷光寺山門脇,三猿浮彫,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
632,1254,慶範二十二夜待供養尊,,天明2年,1782,上三林町,,雷光寺墓地,像あり,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
575,1255,清水や馬頭尊,,享和元年,1801,上三林町,,雷光寺前,柱型文字,,④,,,,,0.00000000 ,0.00000000 ,,,,,,,,
703,1256,上三林雷電神社入口道標,道標,昭和7年,1932,上三林町,,雷電神社入口,柱型,,②④,広報紙連載,,,@,0.00000000 ,0.00000000 ,"市史 特別編4 P.498 No,40",,,,,,,
1691,1257,雷電神社改築記念碑,,昭和41年,1966,上三林町,,雷電神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1692,1258,雷電神社修繕寄附人名?,,大正2年,1913,上三林町,,雷電神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
